NACA 4 digit Answer DB20.txt
         c        Lc         t       Cl0      Cla0       Cd0       Cm0      Cma0
   0.93716   5.22513  16.99590   0.12890   0.10930   0.00698  -0.02960   0.00090
   4.05201   4.90029  19.41134   0.52010   0.10490   0.00801  -0.11460   0.00170
   2.01606   5.05162  16.08761   0.27350   0.10940   0.00683  -0.06240   0.00090
   4.50729   3.41168   3.50439   0.49080   0.10740   0.00715  -0.10390  -0.00050
   0.87345   6.84533   5.93963   0.14710   0.10330   0.00364  -0.03930   0.00240
   8.01620   3.95714   9.71865   0.92500   0.10660   0.00827  -0.19960   0.00060
   9.02583   5.96469   9.98097   1.28010   0.11090   0.00744  -0.32410  -0.00070
   5.16534   8.15120  16.03164   0.72880   0.15980   0.01431  -0.21010  -0.00840
   6.00000   9.00000  12.00000   0.73600   0.12130   0.02700  -0.23130  -0.00170
   1.89256   4.02495   9.67802   0.22730   0.10460   0.00480  -0.04970   0.00260
   1.02142   8.15112   7.96325   0.22200   0.10420   0.00428  -0.06130   0.00300
   6.92338   3.03275  15.52475   0.74870   0.10510   0.01020  -0.13470   0.00140
   2.93240   2.00676  11.11909   0.31020   0.09460   0.00686  -0.04960   0.00420
   0.00000   4.43759  11.90863   0.00010   0.10770   0.00544  -0.00000   0.00130
   2.90668   6.91225   4.28775   0.48130   0.07050   0.00435  -0.13040   0.00810
   8.05441   6.04778  18.51982   1.13690   0.08550   0.00822  -0.27720   0.00540
   2.05292   6.71484   9.80186   0.34580   0.10910   0.00484  -0.09020   0.00140
   8.04959   5.01905  14.04952   1.03270   0.10390   0.00790  -0.23880   0.00140
   3.92303   5.29722   9.80793   0.53870   0.11070   0.00557  -0.13030   0.00030
   5.36650   7.44812   3.88610   0.91210   0.09560   0.00544  -0.25320   0.00340
   7.96562   4.00091  19.03987   0.85970   0.10240   0.01050  -0.17160   0.00160
   0.00000   4.19386   7.96496  -0.00090   0.10050   0.00397   0.00030   0.00340
   8.05915   2.93244  17.89770   0.82150   0.09360   0.01143  -0.13930   0.00350
   2.10087   8.00219   7.00692   0.41710   0.10600   0.00540  -0.11660   0.00320
   0.00000   4.54876  20.08870   0.00010   0.10900   0.00779  -0.00000   0.00100
   4.00992   3.98078   4.93835   0.46730   0.10360   0.00623  -0.10410   0.00150
   2.08298   7.85542  11.20487   0.41270   0.10160   0.00511  -0.11150   0.00350
   1.93407   3.01458   5.18373   0.22010   0.10130   0.00474  -0.04470   0.00210
   5.09958   5.93473   3.33094   0.71160   0.10870   0.00572  -0.18500  -0.00120
   1.83585   6.25451  10.09522   0.28850   0.10860   0.00492  -0.07360   0.00130
   0.00000   4.80575  11.08310  -0.00010   0.10690   0.00514   0.00000   0.00160
   0.00000   4.09700   4.70562   0.00060   0.11190   0.00401  -0.00020  -0.00030
   0.00000   5.28050   4.07277   0.00230   0.09780   0.00550  -0.00020   0.00160
   2.73807   2.93138   7.45994   0.30090   0.11440   0.00500  -0.05910  -0.00030
   3.06432   1.99899  16.81806   0.32240   0.10490   0.00748  -0.04570   0.00180
   0.00000   5.39571  14.95706  -0.00010   0.10950   0.00639   0.00000   0.00100
   8.10518   6.00673  18.53386   1.13570   0.08690   0.00827  -0.27620   0.00510
   7.08117   3.02255  17.04466   0.75530   0.10270   0.01059  -0.13270   0.00200
   9.05753   3.01387  11.26212   0.95690   0.10490   0.01083  -0.18090   0.00110
   3.45428   8.94624   9.00054   0.58220   0.20200   0.01456  -0.17430  -0.01840
   3.99702   3.99076  16.02664   0.48160   0.10660   0.00776  -0.09910   0.00110
   7.94387   3.87692  20.14818   0.83610   0.09930   0.01095  -0.16200   0.00210
   7.82520   3.04183  17.06983   0.82020   0.09770   0.01109  -0.14430   0.00300
   7.94913   2.99701  13.11370   0.85130   0.10710   0.01051  -0.15720   0.00090
   2.02705   3.11310  14.14301   0.22860   0.10740   0.00641  -0.04280   0.00130
   4.95915   2.95546   9.25510   0.54290   0.10970   0.00809  -0.10420   0.00020
   6.03958   3.02486  17.39080   0.65560   0.10470   0.01007  -0.11470   0.00150
   3.86259   4.95434  17.64510   0.50780   0.10790   0.00752  -0.11380   0.00110
   1.58645   4.73047   1.80642   0.18640   0.11920   0.00879  -0.04550  -0.00330
   4.05617   6.88146  12.77431   0.68400   0.10960   0.00589  -0.17760   0.00110
   1.94838   6.94694   9.72081   0.33980   0.10850   0.00479  -0.08950   0.00150
   6.95248   3.07642   7.45869   0.74700   0.10950   0.00884  -0.14840   0.00010
   0.00000   5.35968  14.92288   0.00010   0.10920   0.00638  -0.00000   0.00100
   6.82018   7.82379  12.10137   0.84960   0.15850   0.02448  -0.25410  -0.00910
   2.97727   2.96577   5.53534   0.32930   0.10150   0.00619  -0.06510   0.00110
   5.26894   8.46426  14.97596   0.68330   0.23220   0.01855  -0.20650  -0.02380
   0.00000   3.98466   4.89103   0.00100   0.12210   0.00372  -0.00030  -0.00240
   8.89912   6.06443   9.62071   1.28000   0.11040   0.00743  -0.32650  -0.00050
   1.87021   5.02238  18.03950   0.24910   0.10900   0.00731  -0.05600   0.00100
   2.96841   2.10552   6.70763   0.31220   0.10590   0.00721  -0.05330   0.00010
   9.08250   5.92579  15.28764   1.28490   0.09980   0.00823  -0.31590   0.00220
   2.31537   2.01478   4.02574   0.23670   0.10670   0.00733  -0.04050  -0.00020
   4.95852   7.94139   7.73553   0.75830   0.20550   0.01490  -0.22170  -0.01780
   0.00000   3.95985   4.95465   0.00100   0.10960   0.00393  -0.00030   0.00040
   0.00000   5.01747  10.01211   0.00000   0.10510   0.00474  -0.00000   0.00200
   2.00136   7.90917  11.24971   0.40030   0.10100   0.00507  -0.10820   0.00350
   1.02558   6.52213  19.28660   0.15410   0.10780   0.00759  -0.03830   0.00130
   8.06658   3.87928  20.00985   0.84940   0.09910   0.01100  -0.16490   0.00210
   7.00000   6.00000  20.00000   0.96320   0.08790   0.00809  -0.23250   0.00500
   8.95125   7.03673   6.10703   1.39790   0.08720   0.00832  -0.38180   0.00530
   2.05246   8.06071   9.59836   0.41890   0.10880   0.00522  -0.11500   0.00220
   1.77231   4.84304   2.26630   0.21060   0.10870   0.00892  -0.05180  -0.00090
   7.04979   2.98025  11.50682   0.76150   0.10960   0.00972  -0.14310   0.00040
   1.88377   5.17915  14.10689   0.25990   0.10940   0.00625  -0.06060   0.00090
   0.92841   4.36933   8.24420   0.11350   0.10800   0.00409  -0.02590   0.00190
   4.48096   8.84354   9.99839   0.65650   0.17070   0.01999  -0.20050  -0.01210
   8.98994   5.03240  19.99067   1.05580   0.09330   0.01019  -0.23670   0.00310
   2.98158   4.05544   7.30619   0.35140   0.11710   0.00418  -0.07830  -0.00100
   0.00000   5.27287   1.98343   0.01230   0.09950   0.00586  -0.00190   0.00070
   7.75143   3.12660  17.32771   0.81770   0.09120   0.01086  -0.14540   0.00410
   0.91639   4.12664   6.74206   0.10680   0.13090   0.00355  -0.02370  -0.00420
   2.93836   3.03719  16.79505   0.32650   0.10790   0.00741  -0.05830   0.00120
   8.10763   2.05997  13.76479   0.81320   0.10680   0.01249  -0.12450   0.00160
   3.96726   4.94874  19.50012   0.51060   0.10530   0.00800  -0.11300   0.00170
   7.05812   4.92723   9.98820   0.90690   0.11020   0.00680  -0.21330  -0.00010
   5.04800   8.99265  19.47734   0.68110   0.11890   0.01329  -0.20170  -0.00130
   0.96457   2.01885   9.78560   0.09800   0.10070   0.00479  -0.01570   0.00340
   8.85923   5.90292   4.64724   1.20800   0.11040   0.00642  -0.31290  -0.00160
   3.97558   5.94381  13.89300   0.59300   0.11010   0.00613  -0.14590   0.00080
   4.96088   8.84262  16.98688   0.73540   0.10530   0.01265  -0.21410   0.00180
   2.95013   3.94070   4.07881   0.34200   0.10160   0.00618  -0.07590   0.00050
   6.94278   1.92418  17.85546   0.69090   0.09990   0.01227  -0.09280   0.00280
   0.00000   4.24836   8.02150  -0.00040   0.10020   0.00397   0.00010   0.00350
   8.14430   3.97504   6.33971   0.93110   0.10620   0.00750  -0.20600   0.00020
   5.10718   1.95810  20.04857   0.52050   0.09360   0.00961  -0.06670   0.00370
   8.00412   5.10034  14.17637   1.03790   0.10460   0.00785  -0.24140   0.00130
   3.90372   3.05541  19.65033   0.42460   0.10440   0.00841  -0.07250   0.00180
   7.00294   6.95553  19.47095   1.04130   0.05520   0.00891  -0.26840   0.01210
   3.94506   6.06564  11.20137   0.59630   0.11190   0.00563  -0.15000   0.00040
   1.89673   4.19726   7.81129   0.22460   0.12950   0.00400  -0.05040  -0.00360
   3.98742   4.96894   8.89697   0.52480   0.10630   0.00550  -0.12480   0.00140
   0.00000   4.18197   7.98989  -0.00060   0.10030   0.00397   0.00020   0.00350
   0.97910   9.02783  17.58729   0.23060   0.11040   0.00724  -0.06180   0.00070
   9.06043   5.97657  17.79389   1.25860   0.08840   0.00865  -0.30710   0.00460
   2.98683   2.01295  16.80663   0.31320   0.10500   0.00744  -0.04450   0.00180
   8.15620   6.91715   5.86478   1.27620   0.09070   0.00720  -0.34620   0.00470
   1.98470   9.01404   8.32852   0.41970   0.17660   0.00744  -0.12110  -0.01360
   2.13501   1.00047  13.71344   0.21530   0.10550   0.00665  -0.02350   0.00190
   5.06302   5.93250   7.14164   0.73310   0.10850   0.00533  -0.18750   0.00070
   0.00000   4.62808  16.17802  -0.00010   0.10980   0.00674   0.00000   0.00090
   0.00000   4.67162  13.06378  -0.00030   0.10870   0.00583   0.00010   0.00110
   0.96103   6.19363  16.92210   0.14390   0.10880   0.00692  -0.03540   0.00110
   2.97300   3.95005  14.25438   0.35950   0.10670   0.00674  -0.07510   0.00140
   4.09371   5.00464  17.02573   0.54190   0.10790   0.00737  -0.12250   0.00110
   2.03775   9.33127   6.61035   0.46250   0.18430   0.00810  -0.13390  -0.01720
   6.01544   8.95462  10.56067   0.73070   0.16530   0.02967  -0.23180  -0.01140
   0.99147   7.47981   5.42160   0.18950   0.09040   0.00390  -0.05190   0.00550
   1.13249   2.18102   6.30681   0.11810   0.12750   0.00377  -0.02080  -0.00320
   3.01077   9.07092  18.25937   0.52060   0.12030   0.00895  -0.14730  -0.00160
   6.01065   3.05948   8.11184   0.65240   0.10880   0.00832  -0.12840   0.00020
   0.00000   4.78804  11.05108   0.00020   0.10630   0.00514  -0.00000   0.00160
   6.01975   5.04116   4.51702   0.76270   0.10920   0.00570  -0.18650  -0.00080
   5.06179   5.91548   5.00369   0.71860   0.10920   0.00510  -0.18550  -0.00020
   9.06306   3.99188  10.99107   1.03600   0.10310   0.00906  -0.22210   0.00130
   4.16324   1.97973  17.64739   0.43460   0.09590   0.00844  -0.06010   0.00290
   1.09347   5.10047  16.16828   0.14900   0.10930   0.00676  -0.03410   0.00090
   9.08115   3.92509  20.08987   0.94020   0.09760   0.01194  -0.18420   0.00220
   5.11957   7.00818   3.65492   0.82740   0.02850   0.00498  -0.22620   0.01710
   1.10505   3.24875   6.09256   0.12800   0.11660   0.00375  -0.02680  -0.00060
   5.01334   1.02026  15.62563   0.50000   0.10410   0.01481  -0.05350   0.00240
   1.98720   6.02749  16.83424   0.29590   0.10550   0.00680  -0.07200   0.00180
   2.03154   6.93169  13.93162   0.34940   0.09760   0.00566  -0.08990   0.00360
   4.00000   2.00000  18.00000   0.41710   0.10210   0.00828  -0.05750   0.00230
   8.79719   4.08111   6.38292   1.01010   0.10590   0.00763  -0.22580   0.00030
   8.00000   3.00000  19.00000   0.80350   0.10080   0.01165  -0.13530   0.00200
   6.01046   1.96231  10.64360   0.61060   0.11150   0.01087  -0.09700   0.00050
   4.04447   0.83406  18.98224   0.40390   0.09140   0.01314  -0.03400   0.00440
   0.00000   4.68196   8.86118   0.00030   0.10180   0.00430  -0.00010   0.00300
   0.93314   8.00744   7.14612   0.19780   0.09760   0.00413  -0.05480   0.00440
   8.95684   5.97489   9.84992   1.27230   0.11260   0.00740  -0.32250  -0.00090
   9.03289   8.99488  12.97853   0.80780   0.15630   0.03790  -0.27330  -0.00960
   0.00000   4.55078   6.96900  -0.00080   0.10350   0.00359   0.00020   0.00280
   0.00000   4.80095  14.02886   0.00020   0.10900   0.00612  -0.00000   0.00100
   1.89955   3.76951   6.94907   0.21910   0.12090   0.00379  -0.04720  -0.00210
   5.97693   1.96466  11.90268   0.61040   0.11070   0.01079  -0.09480   0.00060
   2.00312   5.83836  14.58074   0.29840   0.10720   0.00618  -0.07250   0.00150
   0.00000   3.97123   4.97506   0.00220   0.10930   0.00374  -0.00060   0.00060
   3.06104   9.03376  17.94333   0.52970   0.11950   0.00892  -0.14990  -0.00140
   2.02200   3.13085   5.69976   0.22740   0.10920   0.00406  -0.04670   0.00070
   0.00000   4.17612   5.95541   0.00110   0.12100   0.00367  -0.00030  -0.00150
   3.01149   8.92725  16.72660   0.53860   0.11630   0.00844  -0.15160  -0.00070
   0.00000   4.72885  14.08437   0.00010   0.10930   0.00614  -0.00000   0.00090
   3.06709   1.01658  18.47485   0.31200   0.10430   0.00821  -0.02920   0.00210
   1.96931   8.07466   7.14298   0.39670   0.10990   0.00527  -0.11090   0.00220
   2.02112   3.90365  13.85126   0.24400   0.10780   0.00628  -0.05090   0.00130
   0.95230   6.32813  11.98606   0.15220   0.10680   0.00538  -0.03840   0.00150
   8.95776   5.98164  18.91829   1.22570   0.08800   0.00888  -0.29780   0.00460
   5.92397   5.90906  15.07450   0.86640   0.10770   0.00685  -0.21200   0.00110
   0.00000   4.60451  19.97131   0.00000   0.10930   0.00777   0.00000   0.00100
   3.00943   0.93610  10.04274   0.30710   0.10240   0.01100  -0.03730   0.00190
   2.99910   5.03225  10.77897   0.40280   0.10820   0.00563  -0.09500   0.00090
   4.06612   2.03620  14.22934   0.43510   0.09740   0.00924  -0.06570   0.00220
   5.08923   5.00358   4.91185   0.64890   0.10840   0.00550  -0.15790  -0.00060
   7.99034   6.03457  19.61127   1.10190   0.08620   0.00847  -0.26750   0.00520
   6.16586   2.01412  20.20977   0.61730   0.08470   0.01162  -0.07950   0.00570
   7.50796   7.70296  14.20944   0.89280   0.15310   0.02593  -0.26520  -0.00800
   6.83233   6.04107  16.21493   1.00340   0.10220   0.00732  -0.24640   0.00210
   0.00000   3.95663   4.85910   0.00110   0.12130   0.00367  -0.00030  -0.00230
   0.00000   4.83807  12.84382  -0.00000   0.10840   0.00573   0.00000   0.00120
   6.08845   8.08476  15.02936   0.81760   0.06340   0.01922  -0.23910   0.01020
   3.01656   4.08417  12.50609   0.36970   0.10540   0.00622  -0.07950   0.00170
   5.98519   3.04447   7.23051   0.64590   0.10890   0.00822  -0.12790   0.00010
   1.88366   7.20552  18.04228   0.30640   0.10400   0.00727  -0.07930   0.00210
   8.36394   7.23632  17.11447   1.01840   0.16730   0.02120  -0.28530  -0.01090
   1.89869   8.99788   8.29821   0.39850   0.18240   0.00730  -0.11530  -0.01480
   0.00000   3.10902   5.90150  -0.00320   0.12570   0.00348   0.00090  -0.00290
   7.94229   5.99868  19.00695   1.10590   0.08400   0.00827  -0.26820   0.00570
   0.96504   3.16617  10.28167   0.10820   0.10360   0.00491  -0.02130   0.00250
   6.92005   4.93846   4.27179   0.85880   0.10920   0.00629  -0.20860  -0.00090
   6.01711   5.95596  14.48164   0.88470   0.10880   0.00676  -0.21780   0.00080
   8.95507   4.99495   9.67261   1.13760   0.10770   0.00740  -0.26970   0.00020
   0.97958   8.91335  17.88051   0.22220   0.10990   0.00730  -0.05960   0.00090
   5.97984   4.02399   5.11389   0.69390   0.10350   0.00636  -0.15540   0.00080
   1.93523   7.07559   9.64958   0.34390   0.10770   0.00476  -0.09110   0.00180
   0.00000   3.77619   5.03514   0.00010   0.12430   0.00350  -0.00010  -0.00280
   5.05708   7.97362  18.95305   0.73020   0.07770   0.01011  -0.20260   0.00720
   4.99078   4.98313   7.74743   0.64950   0.10490   0.00562  -0.15560   0.00120
   7.98161   5.95227  14.34568   1.15080   0.10710   0.00754  -0.28420   0.00080
   5.33400   2.13564  18.99432   0.55610   0.09200   0.01065  -0.07730   0.00340
   2.98375   1.80115   9.10739   0.31250   0.09760   0.00801  -0.04860   0.00180
   1.97177   6.96511  20.02028   0.29830   0.10250   0.00779  -0.07620   0.00240
   5.92130   6.94687  14.64538   0.97520   0.10260   0.00719  -0.25320   0.00240
   2.92210   1.10973  18.28867   0.29740   0.10530   0.00787  -0.02910   0.00190
   7.83372   3.97112  16.56111   0.88080   0.09570   0.00974  -0.17940   0.00320
   1.03326   8.04952  10.73662   0.22120   0.10010   0.00475  -0.05940   0.00310
   8.03784   4.93729  17.38106   0.98560   0.09750   0.00874  -0.22180   0.00280
   8.92583   5.99053  17.78893   1.24900   0.08720   0.00857  -0.30480   0.00490
   5.11163   3.94828  11.69145   0.60970   0.10740   0.00742  -0.12950   0.00040
   5.94860   5.04009   2.64234   0.72730   0.12290   0.00719  -0.17960  -0.00480
   0.00000   4.18091   4.55092  -0.00080   0.12000   0.00357   0.00020  -0.00230
   4.98617   7.02857   1.93859   0.79800   0.16970   0.00596  -0.22170  -0.01710
   0.00000   4.16424   7.92075   0.00070   0.09880   0.00394  -0.00020   0.00390
   1.09067   1.42785   4.54953   0.11170   0.10710   0.00578  -0.01680  -0.00020
   5.99281   3.11207   7.15828   0.65070   0.10930   0.00807  -0.13010   0.00000
   4.82975   0.96147  19.83283   0.45960   0.09840   0.01454  -0.03820   0.00330
   2.96963   7.16722  14.89926   0.52150   0.08270   0.00579  -0.13520   0.00710
   0.99774   2.79510  18.84510   0.10940   0.10990   0.00753  -0.01800   0.00080
   4.03251   3.96399  12.27206   0.48730   0.10160   0.00692  -0.10330   0.00210
   9.00347   3.97379  13.98212   1.01520   0.09410   0.00981  -0.21190   0.00340
   8.90884   2.16938  15.56232   0.87950   0.09060   0.01308  -0.13280   0.00450
   6.04019   3.97725   7.35787   0.70690   0.10860   0.00688  -0.15540   0.00000
   0.00000   5.01215  10.02254   0.00040   0.10460   0.00477  -0.00010   0.00220
   0.00000   4.75208  16.00273   0.00000   0.10960   0.00668  -0.00000   0.00090
   0.00000   5.07313   2.11851   0.00000   0.10810   0.00877   0.00000  -0.00050
   2.90585   4.14462  13.97073   0.35830   0.10720   0.00662  -0.07650   0.00120
   1.00395   8.15632   8.31090   0.21900   0.10370   0.00431  -0.06040   0.00310
   2.08753   3.79480   9.35703   0.24260   0.11610   0.00470  -0.05190  -0.00010
   0.00000   4.67815  16.01035   0.00000   0.10960   0.00668  -0.00000   0.00090
   0.00000   5.57360  12.91775   0.00000   0.10830   0.00576  -0.00000   0.00120
   3.87272   1.91432   9.84831   0.40370   0.10840   0.00881  -0.06400   0.00050
   7.91512   3.00724  15.13375   0.84160   0.10520   0.01084  -0.15150   0.00140
   5.91492   4.03819  11.50759   0.70580   0.10920   0.00764  -0.15150   0.00030
   2.95585   5.05707  10.04444   0.39730   0.10410   0.00540  -0.09440   0.00200
   7.95910   1.99224  15.53914   0.79080   0.10130   0.01262  -0.11470   0.00250
   4.98416   5.83935  11.56549   0.72730   0.11190   0.00600  -0.18040   0.00020
   0.00000   4.77618   9.05515   0.00020   0.10250   0.00437  -0.00010   0.00290
   8.00974   4.95830   3.89204   0.98320   0.10750   0.00669  -0.23980  -0.00070
   2.96471   5.00364   7.90140   0.39230   0.10900   0.00468  -0.09430   0.00110
   0.92412   2.01442  12.93989   0.09630   0.10710   0.00584  -0.01480   0.00150
   7.94276   3.00681  13.03745   0.85100   0.10800   0.01049  -0.15750   0.00070
   2.03191   8.94932  19.82657   0.36980   0.11610   0.00815  -0.10230  -0.00060
   0.00000   4.20188   6.89454  -0.00020   0.10390   0.00357   0.00010   0.00270
   0.00000   4.48941  11.96892  -0.00010   0.10770   0.00545   0.00000   0.00140
   0.77981   9.21403   6.74727   0.18300   0.14770   0.00445  -0.05320  -0.00760
   2.00922   3.10384  10.89431   0.22240   0.10200   0.00536  -0.04310   0.00300
   8.00334   3.97749  14.94450   0.91650   0.10060   0.00946  -0.18970   0.00210
   1.98865   5.07790  11.31679   0.27000   0.10700   0.00549  -0.06370   0.00140
   3.87439   5.04038  11.18090   0.51850   0.11000   0.00595  -0.12210   0.00050
   1.96154   2.98882  10.82332   0.21650   0.10090   0.00536  -0.04130   0.00320
   3.02792   1.43360  10.00369   0.31420   0.10650   0.00855  -0.04400   0.00090
   7.01526   4.97256  15.76469   0.90120   0.10390   0.00793  -0.20520   0.00160
   1.30129   2.16205   6.87922   0.13720   0.12980   0.00412  -0.02400  -0.00360
   4.07442   2.81696   5.97021   0.43910   0.10750   0.00719  -0.08500   0.00010
   3.00721   1.03869  12.27302   0.31290   0.10530   0.00930  -0.03670   0.00130
   1.02146   8.18385   7.74746   0.22310   0.10290   0.00428  -0.06180   0.00330
   0.00000   4.75570  10.93032  -0.00000   0.10660   0.00511  -0.00000   0.00160
   0.00000   4.72737  16.03437   0.00000   0.10930   0.00670   0.00000   0.00100
   0.00000   5.19671   1.66566  -0.00010   0.10630   0.00870  -0.00000  -0.00060
   2.97794   3.92556  19.84794   0.35080   0.10740   0.00822  -0.06900   0.00120
   7.15627   1.98384  11.97406   0.72350   0.10890   0.01174  -0.11280   0.00100
   6.37921   7.06695   6.84088   1.04410   0.10440   0.00707  -0.28330   0.00240
   5.08765   8.91032  17.51584   0.72990   0.14490   0.01327  -0.21410  -0.00680
   0.00000   4.12009   7.96820  -0.00070   0.10010   0.00396   0.00020   0.00350
   1.02456   2.55317   7.20761   0.10440   0.14320   0.00381  -0.01880  -0.00670
   2.91016   4.05927  14.24041   0.35580   0.10740   0.00671  -0.07520   0.00120
   4.19887   7.84289  18.37076   0.63970   0.08040   0.00836  -0.17420   0.00670
   9.07386   2.89523  13.47126   0.94710   0.10450   0.01146  -0.17100   0.00140
   2.96442   1.98372  17.86209   0.30900   0.10540   0.00765  -0.04240   0.00180
   2.88205   4.01670  15.16841   0.35000   0.10780   0.00696  -0.07300   0.00110
   8.88324   6.06435  11.20091   1.28240   0.11130   0.00762  -0.32450  -0.00060
   8.03930   7.03516   5.95884   1.27430   0.09650   0.00769  -0.34760   0.00350
   4.84473   3.84783  14.89826   0.57450   0.10690   0.00810  -0.11730   0.00070
   8.90907   4.03032  14.33715   1.00760   0.09390   0.00975  -0.21100   0.00340
   6.88933   4.36432   2.41581   0.77080   0.09760   0.01042  -0.18200   0.00060
   6.98200   8.06661  10.85228   0.81050   0.16100   0.03017  -0.25260  -0.00990
   0.00000   5.72638   1.81248  -0.00000   0.10770   0.00872  -0.00000  -0.00060
   1.01171   8.14917  15.10072   0.20260   0.10810   0.00646  -0.05420   0.00130
   1.01979   1.91733  16.75691   0.10570   0.10940   0.00696  -0.01450   0.00090
   1.90587   5.89916  14.37865   0.28550   0.10680   0.00611  -0.06970   0.00150
   8.97994   5.03405  14.16901   1.13590   0.09800   0.00833  -0.26300   0.00250
   4.07360   2.05084   8.98282   0.42290   0.10880   0.00870  -0.06990   0.00040
   3.98303   3.04247   3.50045   0.42220   0.10780   0.00764  -0.08570  -0.00040
   2.92756   4.05473  16.11799   0.35610   0.10790   0.00723  -0.07390   0.00110
   1.09670   4.14485  13.96690   0.13600   0.10860   0.00616  -0.02910   0.00110
   4.06553   4.92767  18.92712   0.52650   0.10610   0.00789  -0.11670   0.00150
   1.05876   8.12606   8.17313   0.22940   0.10280   0.00432  -0.06330   0.00330
   2.03357   2.02548  14.99224   0.21380   0.10720   0.00670  -0.03170   0.00140
   1.09002   2.49946   6.49271   0.11710   0.12740   0.00381  -0.02190  -0.00300
   1.94031   4.06065  13.79326   0.23690   0.10770   0.00625  -0.05030   0.00130
   0.00000   4.21695   7.86617  -0.00000   0.09960   0.00392   0.00000   0.00370
   5.98443   3.93265   8.03553   0.69920   0.10870   0.00704  -0.15240   0.00010
   8.14141   4.89470  15.99123   1.01320   0.09320   0.00851  -0.22900   0.00370
   1.14956   6.90337   9.79341   0.20180   0.10330   0.00464  -0.05290   0.00260
   3.98435   4.00658  16.53897   0.47990   0.10680   0.00790  -0.09850   0.00110
   2.98441   4.94659  11.99999   0.39810   0.10900   0.00597  -0.09260   0.00080
   2.03458   5.10985  16.06010   0.27820   0.10900   0.00681  -0.06370   0.00100
   2.96699   8.92500  17.82866   0.51880   0.11660   0.00864  -0.14590  -0.00080
   8.00735   5.99443  15.79322   1.15530   0.10270   0.00777  -0.28410   0.00180
   3.02207   5.01566  19.96007   0.39330   0.10610   0.00790  -0.08730   0.00160
   9.21625   2.84557   9.21258   0.95650   0.10880   0.01165  -0.18070   0.00050
   0.00000   5.19416   2.15497  -0.00000   0.10830   0.00879   0.00000  -0.00040
   6.80573   7.13455   4.08603   1.09350  -0.08380   0.00576  -0.30080   0.04320
   5.91732   8.01358  13.62053   0.81430   0.14130   0.01878  -0.23760  -0.00540
   2.07203   2.33223   3.03321   0.21030   0.10710   0.00803  -0.03840  -0.00050
   4.03877   2.07435  16.26362   0.42650   0.10020   0.00833  -0.06260   0.00240
   1.00969   6.98618  17.07807   0.16410   0.10890   0.00699  -0.04210   0.00110
   7.04812   7.13236   3.70494   1.13310  -0.05480   0.00620  -0.31280   0.03790
   5.00197   2.92009   5.93867   0.53560   0.10860   0.00772  -0.10540   0.00000
   0.00000   4.73261  16.02784   0.00000   0.10960   0.00671   0.00000   0.00090
   0.00000   4.25043   7.91417  -0.00010   0.09980   0.00391   0.00000   0.00370
   1.88606   7.30475  18.31376   0.30860   0.10300   0.00735  -0.08020   0.00230
   0.91135   8.01685   9.59341   0.19480   0.09980   0.00438  -0.05290   0.00360
   4.02594   2.07365   8.89592   0.41890   0.10870   0.00859  -0.06960   0.00040
   7.65191   5.19033   7.64608   0.99810   0.11080   0.00642  -0.24290  -0.00050
   4.01812   3.10300  18.43408   0.44400   0.10570   0.00821  -0.07810   0.00150
   1.01075   6.80867   6.04372   0.17210   0.10070   0.00372  -0.04620   0.00350
   6.03352   2.04282  16.96567   0.62100   0.10380   0.01122  -0.08840   0.00190
   7.99440   6.00370  10.90913   1.15630   0.11090   0.00708  -0.29160  -0.00030
   3.94147   5.01192  16.99617   0.52240   0.10790   0.00734  -0.11820   0.00110
   1.98224   0.99229  12.93483   0.19910   0.10510   0.00642  -0.02210   0.00190
   1.95318   1.96338  10.11768   0.20060   0.10110   0.00534  -0.03200   0.00330
   6.04278   3.97563  12.75040   0.71610   0.10870   0.00804  -0.15110   0.00050
   0.96310   6.38218  12.04241   0.15570   0.10630   0.00539  -0.03930   0.00160
   2.99093   3.99551   7.55342   0.35130   0.11720   0.00430  -0.07770  -0.00100
   1.99111   2.04930  10.10033   0.20660   0.10120   0.00531  -0.03370   0.00330
   1.00210   7.87770   7.36833   0.20950   0.09750   0.00418  -0.05770   0.00450
   5.91825   6.98825  13.96375   0.98180   0.10570   0.00723  -0.25620   0.00170
   1.97678   7.90597   8.82133   0.39930   0.10960   0.00504  -0.10940   0.00210
   9.17140   8.99918  13.33132   0.81000   0.15590   0.03765  -0.27470  -0.00930
   3.08083   2.70310   5.42289   0.33350   0.10190   0.00643  -0.06360   0.00080
   5.91603   5.93558  15.11218   0.86770   0.10760   0.00684  -0.21260   0.00110
   7.89793   5.94035  14.94422   1.13610   0.10530   0.00758  -0.27950   0.00120
   3.09648   7.24700  17.01526   0.51310   0.08360   0.00675  -0.13330   0.00650
   3.95810   3.94900  12.24266   0.47670   0.10080   0.00690  -0.10090   0.00230
   3.10651   3.99615   4.88971   0.36600   0.10200   0.00513  -0.08210   0.00150
   6.87154   4.09292   9.46704   0.81240   0.10820   0.00750  -0.17800   0.00030
   2.72998   9.19513   9.39485   0.51770   0.18240   0.01153  -0.15220  -0.01480
   1.04955   4.73846  12.04665   0.13750   0.10680   0.00555  -0.03150   0.00150
   7.81318   5.02290   9.07356   1.00470   0.10970   0.00682  -0.23950  -0.00010
   4.89031   4.93791  17.79089   0.63470   0.10570   0.00779  -0.14200   0.00150
