NACA 4 digit Additional DB20.txt
         c        Lc         t       Cl0      Cla0       Cd0       Cm0      Cma0
   4.97836   8.98171   9.64310   0.82260   0.10790   0.01428  -0.24270   0.00120
   6.95469   7.93071  12.10470   1.24580  -0.08620   0.00622  -0.34090   0.04520
   4.99772   4.98949  16.02417   0.67950   0.11280   0.00607  -0.15370   0.00050
   5.96901   8.98229  20.06212   0.75110   0.13300   0.01588  -0.22570  -0.00390
   8.93521   7.01084  19.86026   1.32560  -0.09880   0.00826  -0.34230   0.04290
   6.01563   2.93247  12.82908   0.68140   0.11660   0.00784  -0.12510  -0.00030
   7.09726   5.98261   3.65905   0.93690   0.10350   0.00977  -0.24690   0.00080
   7.00907   4.91421  11.71416   0.92900   0.11370   0.00574  -0.21510  -0.00010
   6.29303   2.00315  15.02208   0.67390   0.11490   0.00924  -0.09960   0.00050
   0.00000   4.67969  14.22874  -0.00000   0.11530   0.00556   0.00000   0.00010
   5.07024   7.98755  16.80910   0.76280   0.10080   0.00954  -0.21230   0.00280
   3.04538   4.00591  13.12725   0.38300   0.11540   0.00594  -0.08060  -0.00020
   0.00000   4.57053  16.93915   0.00000   0.11550   0.00602  -0.00000   0.00020
   8.97823   6.00331  12.44782   1.30310   0.10920   0.00549  -0.32500   0.00060
   3.07830   5.91708  13.91056   0.46480   0.11020   0.00533  -0.11360   0.00110
   1.94606   8.99333  13.93877   0.45610   0.12890   0.00600  -0.12460  -0.00300
   5.00522   4.93727  19.77332   0.66020   0.10410   0.00672  -0.14490   0.00240
   1.76132   8.78297   4.39819   0.42470   0.11610   0.00703  -0.12070  -0.00130
   1.98965   7.15330  14.93019   0.34450   0.11200   0.00574  -0.08930   0.00070
   7.07275   1.10632  20.69839   0.67240   0.09150   0.01424  -0.05730   0.00530
   5.87823   3.23004   8.93086   0.66800   0.11510   0.00695  -0.13350  -0.00030
   5.89462   7.05826   7.04115   1.00980   0.00690   0.00384  -0.27030   0.02390
   5.96517   0.96755  15.39707   0.61270   0.08800   0.01270  -0.06490   0.00560
   9.05707   4.92676   5.53353   1.14700   0.10930   0.00547  -0.27640  -0.00020
   6.99507   4.00590  16.76932   0.85010   0.10940   0.00750  -0.17310   0.00110
   5.96167   3.93651  11.44620   0.72610   0.11540   0.00652  -0.15390  -0.00030
   8.95891   6.94553   2.95329   1.10460   0.08620   0.01552  -0.31630   0.00390
   6.99155   4.90515  11.55429   0.92530   0.11390   0.00572  -0.21430  -0.00010
   8.14843   6.88371   9.50645   1.33830   0.09640   0.00474  -0.35360   0.00360
   8.20760   1.93407  18.42484   0.83450   0.09870   0.01087  -0.11100   0.00390
   1.95030   3.21423  19.29374   0.23100   0.11450   0.00664  -0.04090   0.00040
   4.96565   8.95770  14.98650   0.76570   0.12760   0.01317  -0.22410  -0.00280
   7.89844   3.02838   5.96949   0.85630   0.11550   0.00803  -0.17140  -0.00060
   4.03972   6.92961  10.83558   0.70510   0.07670   0.00398  -0.18340   0.00830
   5.64379   1.02474  17.88574   0.56790   0.11100   0.01116  -0.05580   0.00180
   1.02054   5.83750   9.26196   0.15200   0.11190   0.00449  -0.03780   0.00030
   6.11017   7.89348   4.67591   0.92470   0.09800   0.01129  -0.26880   0.00240
   1.95092   6.17770  13.22371   0.30280   0.11280   0.00531  -0.07540   0.00050
   5.00554   8.99131  11.97072   0.79610   0.12220   0.01407  -0.23460  -0.00180
   5.93101   4.12216   3.07646   0.67590   0.10910   0.00849  -0.15590  -0.00050
   0.00000   4.64201  19.94890  -0.00000   0.11510   0.00657   0.00000   0.00030
   0.98061   1.00034  13.10611   0.10150   0.11410   0.00553  -0.01130   0.00020
   5.97224   7.00540   6.06823   1.00320  -0.00140   0.00387  -0.26950   0.02510
   4.99967   2.01307  12.04012   0.53640   0.11610   0.00833  -0.08410   0.00000
   4.05209   5.90685   3.12400   0.54910   0.10880   0.00808  -0.14400  -0.00020
   0.00000   4.54498  18.87276   0.00000   0.11520   0.00637  -0.00000   0.00030
   2.96552   9.04064  18.03324   0.55040   0.12870   0.00792  -0.15390  -0.00280
   2.89621   3.97725  16.35469   0.36630   0.11600   0.00640  -0.07470   0.00000
   6.05445   6.02744  13.80557   0.92050   0.10660   0.00497  -0.22690   0.00170
   4.86873   7.13487   3.96613   0.76220   0.10920   0.00869  -0.21120  -0.00020
   3.00543   7.96528  10.79201   0.58960   0.09930   0.00524  -0.15970   0.00320
   2.97847   0.96037  12.13054   0.30710   0.11550   0.00874  -0.03510   0.00030
   6.98662   6.05729   3.17074   0.92990   0.10320   0.00963  -0.24670   0.00070
   0.00000   4.56345  18.05558   0.00000   0.11530   0.00622  -0.00000   0.00020
   3.99431   6.92276  10.06853   0.69510   0.08010   0.00388  -0.18140   0.00750
   7.03131   7.92747   6.82770   1.16110  -0.06710   0.00817  -0.32880   0.04000
   2.32562   1.54917  17.44794   0.24970   0.11290   0.00660  -0.03030   0.00070
   1.99533   7.90138  16.74084   0.37410   0.11250   0.00617  -0.09920   0.00070
   6.84013   3.05584  19.69670   0.75780   0.09950   0.00889  -0.12830   0.00340
   0.00000   4.68604  14.14152  -0.00000   0.11510   0.00552  -0.00000   0.00010
   4.99938   9.01065  13.66037   0.77680   0.12720   0.01375  -0.22860  -0.00280
   0.00000   4.20453  10.12416  -0.00000   0.11330   0.00474  -0.00000   0.00010
   0.92889   4.90802  10.83539   0.12640   0.11350   0.00491  -0.02930   0.00010
   0.00000   4.56380   8.95328   0.00000   0.11230   0.00448  -0.00000   0.00020
   1.98066   1.83503  18.08754   0.21590   0.11350   0.00651  -0.02830   0.00050
   7.03587   6.97259  16.90928   1.13750  -0.03620   0.00543  -0.29240   0.03210
   0.00000   4.57851  17.19592   0.00000   0.11570   0.00606  -0.00000   0.00010
   5.98038   4.92710   6.69166   0.78070   0.11120   0.00481  -0.18650  -0.00010
   8.64666   9.03005  18.57164   0.83830   0.13650   0.02565  -0.27160  -0.00490
   4.98420   2.96645  14.63713   0.57360   0.11570   0.00764  -0.10350   0.00000
   7.00361   3.01390  13.42399   0.79210   0.11630   0.00820  -0.14610  -0.00020
   3.09720   7.95824  16.83328   0.52560   0.11100   0.00661  -0.14220   0.00100
   0.90113   9.33713   7.79489   0.29410   0.11080   0.00478  -0.08040   0.00030
   1.96753   5.91396   2.92152   0.26930   0.10980   0.00752  -0.07060  -0.00050
   0.93540   7.17792  17.13746   0.16150   0.11430   0.00607  -0.04150   0.00030
   5.04614   9.00574  12.23200   0.79510   0.12280   0.01427  -0.23460  -0.00190
   0.91016   3.26654   7.97145   0.10600   0.11110   0.00436  -0.02160   0.00030
   8.82933   1.97570  19.49819   0.86980   0.10300   0.01130  -0.11270   0.00270
   6.96997   2.01625  12.12410   0.73830   0.11500   0.00907  -0.11580   0.00040
   1.00819   8.83220  16.20146   0.24460   0.11600   0.00601  -0.06530   0.00000
   6.98991   2.01098  15.64705   0.74380   0.11320   0.00961  -0.10880   0.00090
   2.98949   6.97352  15.91868   0.49410   0.10710   0.00596  -0.12700   0.00180
   7.94332   8.97413  16.58700   0.88100   0.13000   0.02481  -0.27590  -0.00350
   0.00000   4.59756   8.82394   0.00000   0.11220   0.00446  -0.00000   0.00020
   3.03121   3.91720  18.55067   0.38050   0.11550   0.00677  -0.07540   0.00020
   4.98454   0.93995  19.53306   0.49450   0.10900   0.01132  -0.04270   0.00220
   5.06619   7.96947   3.10886   0.83020   0.11170   0.01025  -0.24030  -0.00110
   4.01482   3.95020  11.22652   0.49610   0.11520   0.00595  -0.10540  -0.00030
   7.88345   1.92052  16.84717   0.82070   0.11050   0.01042  -0.11400   0.00160
   2.98248   7.99933  18.15102   0.49500   0.11320   0.00687  -0.13410   0.00050
   2.95725   7.01892   8.18427   0.52160   0.08600   0.00359  -0.13760   0.00570
   3.02649   4.93346  12.78789   0.41360   0.11450   0.00539  -0.09500   0.00010
   8.94755   2.00050  12.95475   0.93450   0.11380   0.01025  -0.14370   0.00080
   0.00000   4.67898  14.30173   0.00000   0.11530   0.00556  -0.00000   0.00010
   5.91651   6.03595   3.36694   0.79930   0.10610   0.00899  -0.21120   0.00030
   5.01130   5.95519   1.93536   0.67410   0.10620   0.00822  -0.17860  -0.00070
   7.99875   4.87616  17.41008   1.00620   0.10600   0.00710  -0.22390   0.00150
   8.99589   6.97386  17.81388   1.37550   0.08430   0.00714  -0.35590   0.00600
   3.01587   2.96430  11.74732   0.34880   0.11200   0.00644  -0.06520   0.00010
   3.98537   7.96206  10.08631   0.74840   0.07090   0.00513  -0.20460   0.00950
   7.98786   5.98682   6.84116   1.15680   0.11320   0.00456  -0.29610  -0.00080
   6.07917   7.02983   3.56004   0.89870   0.10750   0.00994  -0.24970  -0.00020
   5.96752   1.99074  15.84427   0.64020   0.11490   0.00926  -0.09270   0.00050
   7.92725   6.06024  12.32941   1.18260   0.10960   0.00509  -0.29540   0.00070
   2.97853   5.11574   7.15621   0.40410   0.10940   0.00432  -0.09730   0.00040
   1.94521   6.18164   4.67457   0.28590   0.10430   0.00538  -0.07470   0.00040
   5.02449   6.97428  11.11525   0.87700   0.06220   0.00406  -0.22870   0.01180
   1.97546   4.03454  16.10822   0.25240   0.11590   0.00615  -0.05190  -0.00010
   4.00583   2.86354  16.12684   0.46310   0.11210   0.00753  -0.08050   0.00040
   6.97389   2.08838  19.62435   0.72670   0.10080   0.01018  -0.09800   0.00350
   7.98487   5.95086   8.39619   1.16370   0.11360   0.00469  -0.29480  -0.00060
   5.94952   2.97729   6.42398   0.65210   0.11440   0.00708  -0.12930  -0.00030
   7.99781   5.99446   6.86730   1.15940   0.11290   0.00455  -0.29690  -0.00070
   2.94862   5.13335   7.22886   0.40110   0.10920   0.00430  -0.09670   0.00050
   3.97910   5.22974  17.08271   0.55570   0.11190   0.00606  -0.12730   0.00080
   8.92479   6.88635   8.41221   1.44180   0.07320   0.00495  -0.38400   0.00900
   0.00000   4.78873  12.00943   0.00000   0.11430   0.00518  -0.00000   0.00010
   0.00000   4.55800   9.03185   0.00000   0.11240   0.00453  -0.00000   0.00020
   6.99390   2.97816  19.55647   0.76880   0.10170   0.00904  -0.12840   0.00290
   0.00000   4.56816  17.91248  -0.00000   0.11530   0.00618   0.00000   0.00020
   3.94572   4.91160  16.70195   0.53590   0.11440   0.00615  -0.11980   0.00030
   1.96447   8.97616  13.61302   0.46060   0.12880   0.00594  -0.12580  -0.00320
   7.98637   3.18380  17.51585   0.89390   0.10220   0.00893  -0.16020   0.00280
   1.01273   9.06390  11.89185   0.28140   0.11440   0.00529  -0.07590   0.00000
   5.93818   7.88720   7.57149   1.04210  -0.02540   0.00596  -0.29030   0.03080
   1.89598   3.07337  17.93679   0.22280   0.11540   0.00640  -0.03930   0.00020
   6.99600   4.95687   8.79988   0.92170   0.11410   0.00522  -0.21800  -0.00050
   5.93853   6.95339  15.99925   0.97990  -0.00060   0.00494  -0.25150   0.02480
   7.96064   4.98983   6.06848   1.02870   0.10990   0.00508  -0.24810   0.00000
   2.03718   6.03675   7.44096   0.30990   0.10420   0.00388  -0.07860   0.00150
   4.03114   4.91123  11.64801   0.54510   0.11480   0.00529  -0.12600  -0.00010
   5.96854   3.02696  14.19068   0.68370   0.11500   0.00785  -0.12520   0.00010
   7.07852   7.01997  19.11440   0.98360   0.05530   0.00927  -0.25800   0.01150
   4.97380   6.04344   5.05913   0.73060   0.07990   0.00411  -0.18850   0.00580
   2.17165   8.96670  19.95424   0.42050   0.12410   0.00718  -0.11520  -0.00170
   8.05581   7.89795   8.93679   1.40100  -0.06780   0.00668  -0.39020   0.04200
   1.97647   3.99108   2.98580   0.22540   0.11010   0.00749  -0.05150  -0.00050
   5.99327   3.97998  15.35398   0.73830   0.11410   0.00704  -0.15190   0.00010
   6.85156   6.04211   2.05627   0.91190   0.10490   0.00928  -0.24310  -0.00060
   7.98194   2.98307   9.11323   0.88110   0.11450   0.00798  -0.16990  -0.00020
   6.11011   5.92938  11.39424   0.91490   0.11340   0.00470  -0.22720   0.00010
   6.99825   2.02085  13.05310   0.74370   0.11480   0.00920  -0.11480   0.00050
   7.07068   4.81000   9.80529   0.92140   0.11360   0.00554  -0.21420  -0.00020
   1.08037   0.92015   9.80014   0.11080   0.11130   0.00524  -0.01330   0.00040
   2.05685   4.87193  19.79583   0.27820   0.11430   0.00656  -0.06060   0.00050
   4.02644   3.94693  13.52563   0.50200   0.11590   0.00627  -0.10460  -0.00020
   0.00000   4.70593  14.59152  -0.00000   0.11540   0.00560  -0.00000   0.00010
   1.96522   7.05497   9.60139   0.34340   0.10790   0.00453  -0.09030   0.00110
   3.96939   6.02114  13.94205   0.60820   0.10280   0.00508  -0.14950   0.00260
   2.01411   6.90646  14.91998   0.33760   0.11220   0.00570  -0.08660   0.00070
   0.98633   0.96362  13.84763   0.10200   0.11460   0.00560  -0.01090   0.00020
   6.00123   8.00414  18.12052   0.83600   0.10030   0.01266  -0.23600   0.00280
   6.95819   6.07256   7.77972   1.03600   0.11140   0.00434  -0.26470   0.00010
   5.98751   6.92251  15.07676   1.01450  -0.00720   0.00472  -0.26020   0.02680
   5.77211   6.15396   6.48728   0.86770   0.10080   0.00403  -0.22380   0.00240
   5.08685   1.02270  16.76389   0.51680   0.11390   0.01056  -0.05280   0.00120
   0.00000   4.71622  14.88077  -0.00000   0.11540   0.00564  -0.00000   0.00010
   2.06462   5.01839  19.91748   0.28190   0.11370   0.00657  -0.06220   0.00060
   1.00910   7.00039  13.91882   0.17340   0.11420   0.00551  -0.04480   0.00030
   0.00000   4.70581  14.88802   0.00000   0.11540   0.00564  -0.00000   0.00010
   0.00000   4.70807  14.88212   0.00000   0.11530   0.00564  -0.00000   0.00010
   6.99422   5.98003  10.91023   1.04330   0.11360   0.00475  -0.26080  -0.00020
   4.12432   3.88848  16.52393   0.51380   0.11600   0.00675  -0.10350   0.00000
   4.01711   2.84182  15.59408   0.46360   0.11260   0.00749  -0.08090   0.00030
   4.97824   9.00279   9.55091   0.81910   0.11170   0.01451  -0.24220   0.00040
   5.76967   7.94810  14.33296   0.91320   0.05300   0.00899  -0.25320   0.01300
   6.06836   6.02720   5.54515   0.88840   0.09480   0.00415  -0.22880   0.00320
   1.96467   6.06046  13.01872   0.30110   0.11300   0.00526  -0.07450   0.00040
   0.00000   4.74502  12.93262   0.00000   0.11470   0.00530  -0.00000   0.00010
   4.96339   4.10726  13.89753   0.62300   0.11580   0.00646  -0.13170  -0.00020
   3.98023   7.95769  15.23862   0.66150   0.10390   0.00705  -0.18100   0.00240
   3.99202   5.89761  19.86517   0.56410   0.09570   0.00659  -0.13430   0.00430
   4.02646   7.05459   4.16238   0.63580   0.11070   0.00804  -0.17510  -0.00040
   4.99921   7.05621   7.84632   0.87030   0.04850   0.00372  -0.23140   0.01440
   0.00000   5.55701   5.01882   0.00000   0.10860   0.00512  -0.00000  -0.00030
   7.06060   5.96304   8.92251   1.04200   0.11420   0.00453  -0.26310  -0.00050
   6.97354   2.02958  15.09802   0.74300   0.11390   0.00949  -0.11040   0.00070
   4.02352   1.86052   5.31914   0.41090   0.11390   0.00776  -0.06920  -0.00010
   0.87240   4.32490  12.21529   0.11290   0.11460   0.00522  -0.02470   0.00000
   0.00000   5.39269   6.97699  -0.00010   0.10880   0.00420   0.00000   0.00040
   1.97598   3.99661  16.96355   0.25170   0.11530   0.00625  -0.05110   0.00010
   1.01568   5.97669  13.00946   0.15400   0.11420   0.00531  -0.03790   0.00010
   0.98325   7.33414   9.51361   0.17970   0.11160   0.00462  -0.04780   0.00040
   8.07238   5.94106  10.53028   1.18270   0.11330   0.00496  -0.29610  -0.00040
   4.99736   7.00757   3.78832   0.76700   0.10920   0.00880  -0.21160  -0.00030
   0.00000   4.69973  14.82878  -0.00000   0.11530   0.00564  -0.00000   0.00010
   2.88678   2.04867   4.21928   0.29640   0.11240   0.00700  -0.05210  -0.00030
   9.03498   6.92402  13.51756   1.43300   0.09800   0.00578  -0.37480   0.00310
   0.00000   5.32111   3.02978   0.00000   0.11030   0.00738  -0.00000  -0.00050
   2.86963   2.87110  18.90469   0.32990   0.11440   0.00689  -0.05510   0.00030
   0.00000   4.62528  19.90511   0.00000   0.11510   0.00656  -0.00000   0.00030
   7.11453   4.04198   4.23034   0.82680   0.11050   0.00631  -0.18680  -0.00040
   1.98893   6.08660  20.07580   0.29220   0.11220   0.00661  -0.07030   0.00090
   0.00000   4.78510  12.00134   0.00000   0.11440   0.00518  -0.00000   0.00010
   8.75005   2.04449  19.59085   0.86300   0.10610   0.01129  -0.11370   0.00220
   6.05525   5.97612   7.83709   0.89770   0.11170   0.00422  -0.22780   0.00020
   6.69147   1.26337  19.26412   0.66410   0.10710   0.01135  -0.06820   0.00270
   5.00841   6.91142  14.17525   0.85790   0.03020   0.00461  -0.22030   0.01870
   1.00434   7.30405  17.17209   0.17610   0.11430   0.00608  -0.04550   0.00040
   4.85517   7.11346   6.26467   0.83880   0.10780   0.00376  -0.22550   0.00090
   7.91961   8.99550  18.63767   0.83880   0.13190   0.02324  -0.26460  -0.00390
   8.91024   5.01952   5.44651   1.13950   0.10970   0.00535  -0.27650  -0.00030
   6.76377   6.84622  19.59115   0.92750   0.06920   0.00880  -0.24010   0.00870
   9.10855   5.92139  14.80881   1.28130   0.10730   0.00604  -0.31470   0.00090
   0.00000   4.59279  17.60794  -0.00000   0.11550   0.00613   0.00000   0.00020
   4.97077   1.00553  16.96112   0.50520   0.11360   0.01056  -0.05090   0.00130
   7.98665   4.99252   4.12716   1.00990   0.10810   0.00546  -0.24640  -0.00010
   7.06942   2.98324  11.97394   0.79490   0.11590   0.00803  -0.14860  -0.00010
   4.71146   4.94753  19.54274   0.62640   0.10780   0.00666  -0.13790   0.00170
   5.96406   7.93057  15.81526   0.88620   0.07940   0.01077  -0.24740   0.00720
   4.99101   6.02974   1.96653   0.67670   0.10640   0.00824  -0.18000  -0.00070
   4.05825   6.86053  18.94404   0.59300   0.10230   0.00677  -0.15200   0.00270
   3.03179   5.81927  10.53042   0.45350   0.10930   0.00454  -0.11200   0.00100
   2.98422   7.00733  11.21736   0.51550   0.10310   0.00479  -0.13460   0.00240
   6.09638   5.91909  11.43479   0.91160   0.11360   0.00470  -0.22620   0.00010
   0.97532   3.09914   8.21901   0.11190   0.11160   0.00446  -0.02230   0.00030
   7.00039   8.00004  16.91766   0.96510   0.07580   0.01518  -0.27410   0.00780
   4.88191   9.00244  19.82671   0.69370   0.13100   0.01243  -0.20310  -0.00330
   5.99434   4.05502  11.22715   0.73720   0.11500   0.00638  -0.15850  -0.00020
   3.00312   7.10601   7.96673   0.53770   0.08210   0.00352  -0.14240   0.00650
   2.97378   4.10406   8.49134   0.36890   0.11300   0.00511  -0.08120  -0.00030
   0.00000   4.70012  15.06261   0.00000   0.11540   0.00568  -0.00000   0.00010
   2.01456   7.83130  13.07416   0.39140   0.11020   0.00548  -0.10450   0.00110
   6.01783   5.03031  18.38840   0.79640   0.09980   0.00661  -0.17820   0.00330
   0.00000   4.55382  19.06073  -0.00000   0.11530   0.00639   0.00000   0.00030
   8.02741   3.99199   8.82845   0.95640   0.11320   0.00672  -0.20820  -0.00020
   5.04644   5.95165   1.92654   0.67830   0.10590   0.00824  -0.17970  -0.00060
   5.98238   6.92531  15.65202   0.99670  -0.00400   0.00482  -0.25550   0.02580
   6.98686   6.00484  15.25952   1.03940   0.09280   0.00536  -0.25460   0.00480
   7.05154   2.04781   8.68079   0.73630   0.11520   0.00895  -0.12280   0.00010
   4.92718   7.02935   9.48712   0.86360   0.06730   0.00386  -0.22750   0.01060
   1.05326   4.10356  19.93350   0.13520   0.11460   0.00659  -0.02700   0.00040
   4.02381   3.94619  10.82813   0.49590   0.11510   0.00590  -0.10570  -0.00030
   8.63553   9.15272  14.16386   0.87830   0.12380   0.02767  -0.28560  -0.00210
   3.98777   2.08441  15.07645   0.43960   0.11140   0.00816  -0.06620   0.00060
   8.96120   3.00543  10.95663   0.99070   0.11300   0.00862  -0.18760   0.00020
   0.95600   3.99809  16.79309   0.12230   0.11550   0.00604  -0.02490   0.00010
   4.88526   8.02849   9.79429   0.96520  -0.04170   0.00413  -0.26340   0.03540
   4.96703   8.99621  19.41904   0.70620   0.13060   0.01271  -0.20700  -0.00330
   5.99990   2.92226  14.88943   0.68240   0.11600   0.00809  -0.12170  -0.00010
   6.86961   5.10056  12.69239   0.93090   0.11230   0.00567  -0.21730   0.00030
   5.01118   5.95359  18.17711   0.71960   0.08850   0.00618  -0.17340   0.00570
   3.99515   3.94522  11.00913   0.49320   0.11500   0.00591  -0.10500  -0.00020
   2.02370   6.99880  14.79228   0.34360   0.11180   0.00568  -0.08860   0.00080
   0.00000   4.55675  15.88308   0.00000   0.11550   0.00584  -0.00000   0.00010
   0.97984   6.16603  20.03111   0.14600   0.11420   0.00659  -0.03530   0.00050
   4.06710   1.03970  13.48320   0.41800   0.11630   0.00939  -0.04770   0.00040
   2.93385   4.16039   8.73103   0.36610   0.11310   0.00511  -0.08090  -0.00030
   2.01847   7.86325  12.80826   0.39480   0.11040   0.00545  -0.10560   0.00100
   4.96035   1.04813  11.25912   0.50850   0.11190   0.01068  -0.06250   0.00100
   0.87582   3.12796   3.01537   0.09420   0.11030   0.00741  -0.01960  -0.00050
   7.07761   5.91946   9.39609   1.04040   0.11480   0.00463  -0.26140  -0.00060
   8.18261   3.07295  17.34611   0.90550   0.10290   0.00918  -0.15950   0.00260
   6.03251   4.95888  15.83863   0.81020   0.11170   0.00620  -0.18320   0.00070
   3.77084   9.04156   6.19301   0.74110   0.13510   0.00991  -0.21660  -0.00540
   6.07757   4.13668   3.00023   0.69210   0.10880   0.00853  -0.15990  -0.00050
   6.03289   6.96066  15.03560   1.02400  -0.01220   0.00472  -0.26330   0.02790
   4.08447   2.97418  18.88463   0.47410   0.11030   0.00776  -0.08060   0.00090
   2.96907   2.99088   3.04373   0.31530   0.11010   0.00768  -0.06460  -0.00040
   2.00897   1.00077  13.69782   0.20970   0.11030   0.00652  -0.02320   0.00090
   2.12159   0.89401   5.97370   0.21100   0.11340   0.00811  -0.02740   0.00010
   0.93202   3.25239   7.91350   0.10820   0.11110   0.00436  -0.02200   0.00030
   6.09500   6.00192  13.11319   0.92310   0.11040   0.00490  -0.22810   0.00090
   4.95134   1.01804  16.43084   0.50430   0.11420   0.01045  -0.05210   0.00110
   2.96263   2.93891  14.69533   0.34580   0.11220   0.00666  -0.06220   0.00040
   4.86553   7.95415   3.14281   0.81590   0.11410   0.00992  -0.23490  -0.00180
   2.17363   7.76723   2.83509   0.39360   0.10880   0.00775  -0.11120  -0.00020
   6.98461   1.95214  19.65013   0.71970   0.10000   0.01042  -0.09300   0.00360
   3.01166   2.00236  17.39038   0.32860   0.11300   0.00694  -0.04610   0.00060
   7.89390   8.97915  16.74684   0.87710   0.12780   0.02440  -0.27450  -0.00300
   4.08894   2.91432  19.28772   0.47150   0.10940   0.00785  -0.07870   0.00110
   7.96610   5.98063  15.58661   1.14560   0.10650   0.00568  -0.28070   0.00150
   6.02354   3.99617   7.97890   0.72430   0.11400   0.00599  -0.15870  -0.00040
   1.91860   8.14751   7.18520   0.40300   0.10460   0.00484  -0.11110   0.00150
   0.00000   4.69101  14.52769   0.00000   0.11530   0.00560  -0.00000   0.00010
   0.00000   4.63759  19.95058  -0.00000   0.11510   0.00657   0.00000   0.00030
   2.89544   4.07538  14.43544   0.36810   0.11580   0.00606  -0.07720  -0.00010
   8.01570   2.01051  14.78325   0.84370   0.11400   0.01001  -0.12560   0.00080
   2.08627   8.95406  20.01249   0.40610   0.12340   0.00710  -0.11110  -0.00160
   0.00000   4.69671  14.53123   0.00000   0.11530   0.00559  -0.00000   0.00010
   0.99622   4.04366  17.00672   0.12740   0.11560   0.00608  -0.02600   0.00010
   7.96378   5.98185   9.54128   1.17060   0.11340   0.00480  -0.29530  -0.00040
   2.97018   7.00561  13.03724   0.50710   0.10530   0.00530  -0.13160   0.00200
   3.02927   1.96714  13.23335   0.33320   0.10890   0.00750  -0.05050   0.00070
   6.92128   4.96170   6.46142   0.90000   0.11070   0.00492  -0.21600   0.00000
   0.92795   3.85856   2.17767   0.10430   0.10850   0.00726  -0.02360  -0.00070
   6.04081   2.94337  12.94985   0.68490   0.11660   0.00785  -0.12580  -0.00020
   1.92648   1.98089  19.93185   0.21060   0.11290   0.00678  -0.02740   0.00070
   4.97413   4.95612  19.67402   0.65840   0.10510   0.00670  -0.14490   0.00220
   1.93569   4.07912  16.28280   0.24820   0.11590   0.00613  -0.05120   0.00000
   6.03535   5.05088  18.42152   0.79890   0.09940   0.00660  -0.17910   0.00340
   4.99236   9.00096   9.74483   0.81730   0.11290   0.01454  -0.24160   0.00010
   4.93095   4.15895   6.00600   0.59730   0.11080   0.00529  -0.13450  -0.00010
   7.23507   7.93376   6.86805   1.18000  -0.06750   0.00876  -0.33500   0.04010
   4.14304   6.95566   6.07318   0.70210   0.11030   0.00368  -0.18750   0.00030
   0.00000   4.61656  19.84811   0.00000   0.11520   0.00655   0.00000   0.00030
   6.91457   5.03854   6.62059   0.90770   0.11100   0.00486  -0.21880  -0.00010
   0.96044   8.96575   7.97472   0.26540   0.10850   0.00451  -0.07280   0.00080
   1.96080   1.94654  18.70198   0.21400   0.11380   0.00660  -0.02850   0.00050
   0.00000   4.56239  17.96480   0.00000   0.11530   0.00621  -0.00000   0.00020
   4.96568   9.00732   9.80035   0.81240   0.11610   0.01449  -0.24020  -0.00060
   1.97309   6.08180   2.97675   0.27560   0.10970   0.00754  -0.07290  -0.00040
   0.96438   4.91850  10.77864   0.13130   0.11370   0.00491  -0.03050   0.00010
   3.97269   0.94577  19.79063   0.39780   0.11190   0.01097  -0.03320   0.00140
   2.01518   6.93838  15.15442   0.33860   0.11220   0.00575  -0.08690   0.00070
   4.89849   5.00199   6.58983   0.64740   0.11160   0.00463  -0.15540  -0.00020
   0.98223   4.26341  15.28731   0.12810   0.11510   0.00579  -0.02720   0.00010
   0.04589   5.05154   2.97939   0.00570   0.11030   0.00738  -0.00140  -0.00050
   1.01478   8.93538  17.52404   0.24800   0.11650   0.00624  -0.06600  -0.00010
   7.94850   3.93661  13.50240   0.95540   0.11200   0.00744  -0.19890   0.00040
   0.00000   4.54740  18.94603   0.00000   0.11520   0.00636  -0.00000   0.00030
   1.99595   9.03969  17.92615   0.42400   0.12440   0.00670  -0.11570  -0.00180
   0.00000   4.67608  11.80766   0.00010   0.11390   0.00509  -0.00000   0.00010
   6.36189   2.00396  14.81487   0.68090   0.11500   0.00923  -0.10120   0.00050
   8.86016   4.96194   4.16112   1.11150   0.10800   0.00564  -0.27070  -0.00020
   1.24423   8.46833   2.77595   0.26960   0.10930   0.00754  -0.07700  -0.00030
   0.00000   5.02735   2.91450  -0.00000   0.11020   0.00737   0.00000  -0.00050
   0.00000   4.67493  14.16562  -0.00000   0.11530   0.00554   0.00000   0.00010
   0.01621   4.17824   1.91756   0.00180   0.10770   0.00719  -0.00040  -0.00070
   7.97185   7.04171   8.75917   1.33850   0.06930   0.00464  -0.35720   0.01020
   0.00000   4.84518   6.04203   0.00000   0.10660   0.00473  -0.00000   0.00060
   4.66988   2.79739  20.14369   0.52770   0.10750   0.00834  -0.08450   0.00140
   7.90176   7.06408  14.99399   1.29590   0.08490   0.00545  -0.33770   0.00640
   5.06070   4.94245   3.14763   0.61940   0.10870   0.00826  -0.15270  -0.00040
   4.95508   4.97940  18.77341   0.66270   0.11040   0.00657  -0.14710   0.00110
   6.00478   7.97581   6.85563   0.98430   0.02720   0.00858  -0.28000   0.01860
   0.00000   4.55953  18.73020  -0.00000   0.11510   0.00633   0.00000   0.00030
   5.01478   6.89001  20.05536   0.69530   0.09520   0.00776  -0.17960   0.00390
   2.99600   2.01360  16.32123   0.32740   0.11300   0.00685  -0.04730   0.00060
