NACA 4 digit Error DB20.txt
         c        Lc         t       Cl0      Cla0       Cd0       Cm0      Cma0
   0.00000   0.12727   0.01749   0.00030   0.00070   0.00002   0.00010   0.00020
   0.01664   0.01936   0.03212   0.00220   0.00030   0.00000   0.00050   0.00000
   0.00000   0.00733   0.01449   0.00010   0.00010   0.00001   0.00000   0.00000
   0.00935   0.01344   0.02171   0.00010   0.00110   0.00003   0.00020   0.00010
   0.00258   0.00471   0.06012   0.01080   0.01530   0.00008   0.00280   0.00380
   0.00000   0.05174   0.04551   0.00020   0.00030   0.00001   0.00000   0.00000
   0.00000   0.40129   0.07364   0.00170   0.00240   0.00015   0.00050   0.00070
   0.04054   0.05382   0.36622   0.00170   0.00010   0.00008   0.00080   0.00000
   0.00000   0.08137   0.00257   0.00010   0.00020   0.00001   0.00000   0.00000
   0.01056   0.02117   0.21854   0.00060   0.00100   0.00007   0.00000   0.00010
   0.00855   0.00637   0.01116   0.00020   0.00020   0.00001   0.00010   0.00000
   0.01634   0.01301   0.01956   0.00110   0.00070   0.00003   0.00030   0.00010
   0.03557   0.07110   0.33788   0.01010   0.01130   0.00020   0.00250   0.00250
   0.00540   0.05032   0.21061   0.00490   0.01070   0.00007   0.00130   0.00190
   0.03951   0.03007   0.29772   0.00160   0.00020   0.00002   0.00020   0.00000
   0.01219   0.00142   0.03366   0.00100   0.00010   0.00001   0.00020   0.00000
   0.00000   0.02156   0.00010   0.00010   0.00010   0.00000   0.00000   0.00000
   0.03588   0.01324   0.19112   0.00400   0.00090   0.00007   0.00110   0.00030
   0.00490   0.02205   0.25707   0.00200   0.00010   0.00007   0.00050   0.00000
   0.01047   0.00918   0.09073   0.00060   0.00050   0.00002   0.00000   0.00010
   0.01580   0.00333   0.11422   0.00190   0.00560   0.00002   0.00030   0.00150
   0.01124   0.00912   0.01993   0.00230   0.00020   0.00002   0.00050   0.00000
   0.00929   0.00566   0.01656   0.00110   0.00140   0.00000   0.00020   0.00040
   0.00477   0.00506   0.04627   0.00030   0.00000   0.00001   0.00000   0.00010
   0.01012   0.01737   0.03655   0.00190   0.00130   0.00007   0.00080   0.00040
   0.00000   0.09052   0.01193   0.00000   0.00000   0.00001   0.00000   0.00000
   0.00422   0.00725   0.05144   0.00020   0.00020   0.00000   0.00010   0.00010
   0.01571   0.06501   0.35485   0.00870   0.00060   0.00034   0.00220   0.00000
   0.00165   0.01387   0.02610   0.00400   0.00160   0.00039   0.00120   0.00060
   0.00000   2.91931   0.11631   0.00030   0.01170   0.00120   0.00020   0.00280
   0.00141   0.00550   0.10853   0.00030   0.00040   0.00002   0.00010   0.00010
   0.14475   0.14132   1.01017   0.01670   0.03650   0.00306   0.00520   0.00790
   0.00017   0.01060   0.01129   0.00030   0.00000   0.00001   0.00010   0.00000
   0.00000   0.50714   0.39139   0.00000   0.00460   0.00080   0.00010   0.00090
   0.00243   0.00544   0.04560   0.00030   0.00050   0.00002   0.00000   0.00010
   0.03895   0.01662   0.01712   0.00440   0.00260   0.00003   0.00120   0.00050
   0.00961   0.02769   0.01647   0.00130   0.00020   0.00000   0.00030   0.00010
   0.00953   0.00506   0.01234   0.00070   0.00000   0.00001   0.00030   0.00000
   0.00000   0.05638   0.02472   0.00030   0.00170   0.00001   0.00000   0.00030
   0.00585   0.00280   0.01918   0.00050   0.00040   0.00001   0.00010   0.00010
   0.03016   0.03609   0.01524   0.00340   0.00110   0.00002   0.00090   0.00020
   0.01518   0.05595   0.07341   0.00060   0.00290   0.00002   0.00040   0.00070
   0.00387   0.01287   0.01438   0.00030   0.00060   0.00001   0.00030   0.00020
   0.01243   0.03186   0.23632   0.00140   0.00340   0.00002   0.00000   0.00050
   0.02449   0.01664   0.18392   0.00380   0.00630   0.00001   0.00100   0.00130
   0.00625   0.02315   0.00294   0.00060   0.00050   0.00002   0.00010   0.00010
   0.00159   0.00063   0.01264   0.00050   0.00060   0.00000   0.00010   0.00020
   0.00696   0.00782   0.01009   0.00260   0.00080   0.00002   0.00070   0.00010
   0.00211   0.02836   0.01764   0.00010   0.00060   0.00002   0.00020   0.00000
   0.01913   0.00567   0.10732   0.00300   0.00090   0.00001   0.00100   0.00010
   0.02481   0.00344   0.08269   0.00320   0.00030   0.00001   0.00100   0.00010
   0.00000   0.04188   0.02360   0.00000   0.00030   0.00000   0.00000   0.00000
   0.00000   0.11793   0.03352   0.00020   0.00010   0.00001   0.00010   0.00010
   0.03199   0.01505   0.09993   0.00200   0.00060   0.00010   0.00030   0.00010
   0.01677   0.00133   0.06286   0.00130   0.00050   0.00001   0.00050   0.00010
   0.01822   0.00802   0.00280   0.00250   0.00020   0.00002   0.00080   0.00000
   0.02362   0.02681   0.15948   0.00060   0.00010   0.00000   0.00000   0.00000
   0.00254   0.01038   0.07742   0.00010   0.00020   0.00002   0.00020   0.00000
   0.00409   0.00587   0.03332   0.00020   0.00050   0.00000   0.00010   0.00000
   0.00449   0.03117   0.01663   0.00110   0.00060   0.00002   0.00040   0.00010
   0.01318   0.01458   0.04421   0.00010   0.00000   0.00000   0.00040   0.00000
   0.00000   0.23806   0.01830   0.00010   0.00190   0.00000   0.00000   0.00020
   0.00560   0.00679   0.06898   0.00080   0.00050   0.00000   0.00040   0.00010
   0.00000   0.25356   0.44493   0.00140   0.00580   0.00021   0.00040   0.00130
   0.01796   0.00791   0.29302   0.00060   0.00450   0.00052   0.00040   0.00130
   0.01021   0.01721   0.00887   0.00060   0.00030   0.00000   0.00000   0.00000
   0.02226   0.01875   0.01424   0.00110   0.00610   0.00002   0.00020   0.00150
   0.00000   0.06334   0.02536   0.00210   0.00170   0.00157   0.00050   0.00120
   0.03406   0.02220   0.07325   0.00210   0.00030   0.00004   0.00010   0.00010
   0.01135   0.00455   0.00601   0.00120   0.00060   0.00000   0.00030   0.00010
   0.00938   0.00462   0.01841   0.00090   0.00020   0.00002   0.00020   0.00010
   0.00506   0.01278   0.03242   0.00010   0.00020   0.00001   0.00000   0.00010
   0.00433   0.01062   0.01508   0.00220   0.00170   0.00008   0.00020   0.00010
   0.01276   0.01402   0.10999   0.00210   0.00020   0.00002   0.00030   0.00010
   0.03644   0.00388   0.04755   0.00700   0.00390   0.00036   0.00090   0.00070
   0.01383   0.01589   0.10322   0.00030   0.00020   0.00002   0.00000   0.00000
   0.03555   0.01109   0.02366   0.00520   0.00150   0.00000   0.00140   0.00030
   0.00000   0.01487   0.02426   0.00020   0.00020   0.00001   0.00000   0.00000
   0.00480   0.00417   0.06329   0.00190   0.00030   0.00004   0.00070   0.00010
   0.01372   0.00684   0.03126   0.00120   0.00030   0.00000   0.00030   0.00010
   0.02021   0.02158   0.01947   0.00020   0.00100   0.00002   0.00050   0.00020
   0.05598   0.01968   0.26109   0.01780   0.00980   0.00121   0.00320   0.00150
   0.01694   0.02294   0.45940   0.00020   0.00000   0.00003   0.00020   0.00020
   0.57986   0.86267   2.21493   0.01680   0.00120   0.00115   0.00580   0.00300
   0.00522   0.01683   0.00763   0.00020   0.00060   0.00000   0.00000   0.00010
   0.00955   0.00535   0.03784   0.00080   0.00010   0.00002   0.00010   0.00000
   0.00000   0.06249   0.02046   0.00020   0.00030   0.00000   0.00000   0.00000
   0.02493   0.00655   0.20714   0.00320   0.00010   0.00004   0.00030   0.00000
   0.00989   0.05318   0.02078   0.00070   0.00000   0.00002   0.00020   0.00000
   0.01467   0.01515   0.02763   0.00270   0.00050   0.00001   0.00050   0.00020
   0.06581   0.00601   0.54713   0.00320   0.00560   0.00000   0.00120   0.00130
   0.00300   0.01948   0.03959   0.00110   0.00030   0.00001   0.00030   0.00010
   0.01911   0.02765   0.04572   0.00400   0.00130   0.00003   0.00120   0.00030
   0.00924   0.00165   0.09291   0.00100   0.00000   0.00003   0.00030   0.00010
   0.01776   0.01287   0.05262   0.00110   0.00010   0.00002   0.00040   0.00000
   0.01187   0.00097   0.07313   0.00080   0.00020   0.00001   0.00010   0.00000
   0.00000   0.05386   0.02749   0.00010   0.00010   0.00001   0.00000   0.00000
   0.01082   0.01192   0.05145   0.00030   0.00080   0.00006   0.00020   0.00020
   0.00524   0.00233   0.04781   0.00050   0.00020   0.00001   0.00000   0.00010
   0.00000   0.01899   0.06086   0.00020   0.00010   0.00001   0.00000   0.00000
   0.01344   0.00914   0.04919   0.00020   0.00020   0.00002   0.00000   0.00010
   0.00545   0.00892   0.04884   0.00110   0.00080   0.00011   0.00020   0.00020
   0.00899   0.02207   0.01577   0.00070   0.00200   0.00054   0.00030   0.00020
   0.00104   0.02874   0.03632   0.00210   0.00030   0.00001   0.00050   0.00000
   0.00848   0.00423   0.02198   0.00030   0.00010   0.00000   0.00000   0.00010
   0.00477   0.00327   0.06048   0.00060   0.00020   0.00001   0.00010   0.00000
   0.06944   0.05723   0.43732   0.00350   0.01770   0.00013   0.00100   0.00400
   0.02403   0.00804   0.02246   0.00380   0.00010   0.00007   0.00100   0.00010
   0.01187   0.01550   0.03302   0.00120   0.00030   0.00000   0.00030   0.00000
   0.01624   0.00109   0.12654   0.00030   0.00050   0.00004   0.00010   0.00010
   0.00165   0.02049   0.04283   0.00280   0.00010   0.00001   0.00080   0.00010
   0.00034   0.00183   0.00010   0.00000   0.00000   0.00000   0.00010   0.00000
   0.01790   0.01615   0.00999   0.00110   0.00160   0.00002   0.00010   0.00040
   0.08072   0.04515   0.55360   0.01550   0.00600   0.00229   0.00240   0.00170
   0.01984   0.01383   0.08035   0.00240   0.00020   0.00003   0.00040   0.00000
   0.00000   0.07929   0.00396   0.00030   0.00070   0.00023   0.00010   0.00010
   0.00021   0.00367   0.06900   0.00020   0.00000   0.00001   0.00020   0.00010
   0.00031   0.00462   0.00094   0.00010   0.00020   0.00000   0.00010   0.00010
   0.00613   0.00247   0.01342   0.00160   0.00010   0.00002   0.00030   0.00000
   0.00287   0.01422   0.07503   0.00160   0.00030   0.00001   0.00020   0.00000
   0.00679   0.02627   0.16698   0.00140   0.00030   0.00001   0.00030   0.00000
   0.00799   0.01369   0.03855   0.00030   0.00020   0.00005   0.00030   0.00010
   0.00185   0.01088   0.01536   0.00050   0.00020   0.00000   0.00010   0.00010
   0.01382   0.03933   0.05144   0.00040   0.00040   0.00008   0.00040   0.00000
   0.00538   0.00699   0.02541   0.00130   0.00080   0.00002   0.00040   0.00020
   0.00105   0.02419   0.00543   0.00020   0.00020   0.00001   0.00020   0.00010
   0.01007   0.03107   0.03193   0.00030   0.00010   0.00000   0.00000   0.00010
   0.01497   0.01282   0.05425   0.00090   0.00070   0.00000   0.00010   0.00020
   0.01329   0.01278   0.02330   0.00780   0.00580   0.00046   0.00100   0.00090
   0.01256   0.00971   0.00778   0.00080   0.00010   0.00004   0.00010   0.00010
   0.00709   0.00479   0.02232   0.00020   0.00160   0.00001   0.00000   0.00040
   0.03033   0.01364   0.22830   0.00090   0.00170   0.00007   0.00060   0.00030
   0.26558   0.81460  13.13145   0.01550   0.00400   0.00080   0.00400   0.00110
   0.00000   0.05548   0.04069   0.00010   0.00060   0.00009   0.00010   0.00030
   0.00357   0.00658   0.00815   0.00080   0.00000   0.00002   0.00030   0.00010
   0.03315   0.04055   0.23704   0.00280   0.00040   0.00003   0.00060   0.00020
   0.02228   0.01737   0.00857   0.00330   0.00060   0.00002   0.00070   0.00010
   0.00142   0.00996   0.03022   0.00020   0.00030   0.00001   0.00000   0.00010
   0.00000   0.03660   0.02834   0.00230   0.00250   0.00015   0.00060   0.00070
   0.01919   0.01376   0.00735   0.00120   0.00040   0.00002   0.00020   0.00000
   0.00154   0.00687   0.05303   0.00030   0.00830   0.00006   0.00010   0.00180
   0.00056   0.03627   0.03762   0.00070   0.00060   0.00001   0.00030   0.00010
   0.00914   0.00995   0.01378   0.00140   0.00020   0.00001   0.00060   0.00000
   0.00661   0.01333   0.02110   0.00190   0.00090   0.00001   0.00060   0.00000
   0.01990   0.04387   0.19098   0.00190   0.00080   0.00003   0.00100   0.00020
   0.01520   0.00111   0.02068   0.00170   0.00020   0.00002   0.00030   0.00000
   0.00251   0.01352   0.01078   0.00130   0.00810   0.00001   0.00060   0.00160
   0.00000   5.13340   0.03493   0.00000   0.00080   0.00000   0.00000   0.00010
   0.00633   0.02319   0.02391   0.00340   0.00580   0.00028   0.00030   0.00090
   0.01329   0.01620   0.19932   0.00120   0.00040   0.00016   0.00020   0.00000
   0.01331   0.01300   0.06146   0.00070   0.00020   0.00003   0.00020   0.00000
   0.00708   0.00224   0.00816   0.00130   0.00020   0.00001   0.00040   0.00000
   0.02047   0.01523   0.18010   0.00180   0.00120   0.00007   0.00050   0.00020
   0.01663   0.03449   0.02222   0.00050   0.00020   0.00000   0.00010   0.00010
   0.00000   0.02128   0.00310   0.00000   0.00000   0.00000   0.00000   0.00000
   0.00000   0.00643   0.01617   0.00010   0.00020   0.00001   0.00000   0.00000
   0.01324   0.01130   0.02045   0.00130   0.00020   0.00001   0.00020   0.00010
   0.01580   0.00252   0.04334   0.00230   0.00530   0.00003   0.00070   0.00120
   0.00898   0.00344   0.05917   0.00100   0.00010   0.00001   0.00030   0.00000
   0.00000   0.07285   0.01377   0.00020   0.00000   0.00001   0.00000   0.00000
   0.00660   0.00835   0.02743   0.00070   0.00020   0.00001   0.00000   0.00010
   0.01725   0.00336   0.07898   0.00240   0.00030   0.00003   0.00060   0.00010
   0.00753   0.02529   0.01845   0.00100   0.00060   0.00000   0.00020   0.00010
   0.00000   0.01823   0.00568   0.00020   0.00030   0.00000   0.00000   0.00000
   0.01384   0.00355   0.19192   0.00090   0.00030   0.00004   0.00060   0.00000
   0.00000   0.02781   0.05959   0.00020   0.00000   0.00001   0.00000   0.00000
   0.00000   0.00128   0.03706   0.00010   0.00030   0.00000   0.00000   0.00000
   0.02245   0.01702   0.04090   0.00130   0.00010   0.00003   0.00060   0.00000
   0.02152   0.01541   0.04436   0.00150   0.00070   0.00000   0.00050   0.00010
   0.01504   0.02436   0.12560   0.00090   0.00100   0.00011   0.00020   0.00010
   0.00000   0.00231   0.08729   0.00160   0.00510   0.00008   0.00050   0.00120
   0.00964   0.06307   0.17973   0.01740   0.00660   0.00064   0.00310   0.00140
   0.01413   0.02195   0.00038   0.00180   0.00060   0.00001   0.00030   0.00010
   0.00168   0.01223   0.00495   0.00080   0.00040   0.00002   0.00050   0.00000
   0.00305   0.00663   0.09127   0.00080   0.00090   0.00001   0.00010   0.00010
   0.00264   0.01354   0.03196   0.00100   0.00010   0.00001   0.00040   0.00010
   0.00000   0.07478   0.01585   0.00000   0.00020   0.00001   0.00000   0.00010
   0.01133   0.00725   0.08213   0.00140   0.00300   0.00001   0.00040   0.00110
   0.00737   0.00673   0.03987   0.00060   0.00030   0.00002   0.00000   0.00000
   0.00559   0.01453   0.04886   0.00040   0.00020   0.00000   0.00010   0.00000
   0.00416   0.02749   0.03141   0.00010   0.00010   0.00001   0.00010   0.00010
   0.00213   0.01035   0.02183   0.00040   0.00000   0.00002   0.00010   0.00010
   0.01814   0.01579   0.01569   0.00190   0.00010   0.00004   0.00010   0.00000
   0.00843   0.01386   0.01621   0.00030   0.00050   0.00002   0.00030   0.00020
   0.01259   0.04256   0.06490   0.00080   0.00040   0.00001   0.00010   0.00000
   0.00147   0.03152   0.04143   0.00290   0.00030   0.00008   0.00110   0.00010
   0.01525   0.03091   0.00867   0.00170   0.00030   0.00004   0.00050   0.00000
   0.00946   0.00527   0.20594   0.00070   0.00480   0.00003   0.00030   0.00090
   0.02260   0.00782   0.14516   0.00120   0.00080   0.00007   0.00030   0.00020
   0.01113   0.00180   0.00606   0.00110   0.00020   0.00001   0.00020   0.00000
   0.00987   0.00172   0.09750   0.00160   0.00100   0.00001   0.00030   0.00030
   0.00000   0.02056   0.02256   0.00010   0.00020   0.00000   0.00000   0.00000
   0.00000   0.18363   0.09690   0.00080   0.00050   0.00005   0.00020   0.00010
   0.01664   0.00836   0.18049   0.00000   0.00010   0.00005   0.00010   0.00010
   0.03117   0.10988   0.04262   0.00140   0.00010   0.00000   0.00030   0.00010
   0.00920   0.00945   0.12059   0.00100   0.00110   0.00010   0.00070   0.00030
   0.01637   0.00996   0.07400   0.00100   0.00020   0.00003   0.00010   0.00010
   0.00105   0.04137   0.22985   0.00520   0.00890   0.00006   0.00110   0.00130
   0.00722   0.04694   0.24401   0.00170   0.00330   0.00001   0.00040   0.00060
   0.01817   0.01314   0.02277   0.00010   0.00030   0.00001   0.00010   0.00010
   0.00398   0.02050   0.22399   0.00220   0.00130   0.00001   0.00020   0.00030
   0.02993   0.00086   0.17488   0.00200   0.00020   0.00004   0.00000   0.00010
   0.02449   0.01417   0.31658   0.00350   0.00060   0.00003   0.00040   0.00010
   0.01574   0.00761   0.08200   0.00150   0.00050   0.00006   0.00030   0.00020
   0.00789   0.03638   0.02958   0.00150   0.00030   0.00001   0.00030   0.00010
   0.01095   0.00634   0.05992   0.00180   0.00020   0.00005   0.00040   0.00000
   0.00804   0.01696   0.08081   0.00070   0.00130   0.00013   0.00040   0.00010
   0.00073   0.02996   0.28627   0.00170   0.00350   0.00000   0.00040   0.00080
   0.01334   0.01435   0.08306   0.00140   0.00150   0.00000   0.00030   0.00040
   0.02024   0.01017   0.03748   0.00320   0.00560   0.00007   0.00090   0.00110
   0.01756   0.01510   0.00567   0.00200   0.00080   0.00000   0.00030   0.00010
   0.00000   0.01251   0.02415   0.00020   0.00000   0.00000   0.00000   0.00000
   0.01706   0.01590   0.00543   0.00010   0.00030   0.00001   0.00010   0.00000
   0.04501   0.03040   0.16639   0.00480   0.02000   0.00002   0.00130   0.00490
   0.00151   0.01695   0.06006   0.00010   0.00130   0.00023   0.00010   0.00050
   0.01002   0.03207   0.13854   0.00410   0.00750   0.00005   0.00080   0.00100
   0.00000   0.07760   0.05378   0.00000   0.00030   0.00002   0.00000   0.00000
   0.00137   0.01244   0.08780   0.00180   0.00050   0.00002   0.00050   0.00010
   0.00000   0.40198   0.16202   0.00600   0.00420   0.00016   0.00180   0.00130
   0.01222   0.01208   0.01492   0.00070   0.00010   0.00001   0.00000   0.00010
   0.00935   0.01112   0.04563   0.00010   0.00090   0.00000   0.00000   0.00030
   0.00000   0.02083   0.03479   0.00020   0.00020   0.00001   0.00010   0.00010
   0.00000   0.03150   0.00936   0.00030   0.00050   0.00000   0.00000   0.00010
   0.00000   0.05829   0.00895   0.00010   0.00030   0.00000   0.00000   0.00000
   0.00000   0.07513   0.06227   0.00040   0.00060   0.00001   0.00010   0.00010
   0.00237   0.01554   0.06330   0.00020   0.00020   0.00000   0.00030   0.00000
   0.00000   0.00418   0.01954   0.00010   0.00020   0.00001   0.00000   0.00000
   0.00332   0.01142   0.05183   0.00130   0.00070   0.00000   0.00080   0.00000
   0.02101   0.03092   0.14417   0.00290   0.00030   0.00006   0.00060   0.00000
   0.00287   0.01519   0.00292   0.00060   0.00030   0.00002   0.00030   0.00010
   0.00449   0.13326   1.11945   0.00490   0.00500   0.00030   0.00070   0.00070
   0.00743   0.00317   0.02891   0.00040   0.00070   0.00002   0.00000   0.00020
   0.00366   0.01242   0.00242   0.00110   0.00180   0.00004   0.00060   0.00030
   0.00542   0.03120   0.01744   0.00200   0.00010   0.00001   0.00040   0.00000
   0.00000   0.04561   0.00285   0.00250   0.00930   0.00013   0.00070   0.00240
   0.01330   0.01513   0.00478   0.00090   0.00020   0.00001   0.00000   0.00000
   0.00464   0.01606   0.04605   0.00040   0.00020   0.00001   0.00000   0.00010
   0.03102   0.01607   0.07914   0.00090   0.00070   0.00002   0.00010   0.00010
   0.00964   0.01379   0.03391   0.00120   0.00090   0.00004   0.00060   0.00030
   0.01460   0.00630   0.02460   0.00060   0.00040   0.00002   0.00030   0.00010
   0.01016   0.01381   0.13972   0.02590   0.02480   0.00076   0.00540   0.00510
   0.01296   0.00766   0.01127   0.00160   0.00050   0.00002   0.00030   0.00020
   0.00000   0.04971   0.01709   0.00000   0.00000   0.00001   0.00000   0.00000
   0.01776   0.00674   0.11206   0.00030   0.00110   0.00020   0.00030   0.00020
   0.00866   0.27793   2.80530   0.01120   0.02240   0.00053   0.00280   0.00450
   0.01118   0.03084   0.00446   0.00140   0.00010   0.00002   0.00040   0.00000
   0.01739   0.02084   0.02921   0.00030   0.00030   0.00002   0.00040   0.00000
   0.01366   0.01104   0.01551   0.00040   0.00030   0.00001   0.00010   0.00000
   0.01803   0.07869   1.18769   0.00660   0.00830   0.00070   0.00140   0.00130
   0.00579   0.08117   0.37405   0.00640   0.00480   0.00063   0.00070   0.00090
   0.00186   0.00898   0.02654   0.00070   0.00030   0.00001   0.00000   0.00000
   0.00961   0.05703   0.00078   0.00270   0.00070   0.00000   0.00080   0.00010
   0.06284   0.02406   0.33757   0.00610   0.00020   0.00041   0.00190   0.00000
   0.02511   0.00966   0.03928   0.00320   0.00030   0.00001   0.00080   0.00000
   0.00040   0.00610   0.06258   0.00010   0.00020   0.00001   0.00000   0.00000
   0.02706   0.00596   0.02136   0.01220   0.00890   0.00010   0.00270   0.00190
   0.00637   0.04702   0.04545   0.00110   0.00030   0.00001   0.00030   0.00000
   0.01889   0.01908   0.12029   0.00170   0.00180   0.00009   0.00060   0.00050
   0.00263   0.02085   0.03036   0.00160   0.00040   0.00001   0.00090   0.00010
   0.03679   0.01889   0.08312   0.00410   0.01380   0.00033   0.00140   0.00230
   0.00000   0.03419   0.01711   0.00010   0.00040   0.00001   0.00010   0.00000
   0.02281   0.01975   0.17822   0.00060   0.00180   0.00001   0.00020   0.00060
   0.00000   0.13619   0.01062   0.00020   0.00050   0.00000   0.00000   0.00010
   0.00946   0.01602   0.02643   0.00150   0.00010   0.00001   0.00030   0.00010
   0.00847   0.01500   0.01135   0.00150   0.00010   0.00002   0.00070   0.00010
   0.00206   0.01541   0.03667   0.00110   0.00020   0.00001   0.00040   0.00010
   0.00566   0.00288   0.13190   0.00080   0.00010   0.00002   0.00030   0.00010
   0.03479   0.02329   0.01984   0.00570   0.00500   0.00009   0.00140   0.00120
   0.00000   0.00783   0.01925   0.00000   0.00010   0.00000   0.00000   0.00000
   0.00908   0.00606   0.06168   0.00140   0.00030   0.00001   0.00030   0.00000
   0.00940   0.01554   0.04670   0.00070   0.00040   0.00000   0.00010   0.00000
   0.00094   0.07429   0.15728   0.00330   0.00110   0.00022   0.00170   0.00050
   0.00004   0.00181   0.03666   0.00020   0.00000   0.00001   0.00000   0.00000
   0.02425   0.01575   0.07797   0.00250   0.00080   0.00006   0.00050   0.00020
   0.01082   0.00752   0.04689   0.00100   0.00020   0.00002   0.00010   0.00010
   0.00833   0.03109   0.06430   0.00190   0.02670   0.00006   0.00100   0.00590
   0.01567   0.02161   0.30784   0.00390   0.00080   0.00009   0.00080   0.00020
   0.00000   0.10746   0.14301   0.00370   0.00500   0.00001   0.00110   0.00140
   0.00297   0.00561   0.01899   0.00050   0.00120   0.00001   0.00020   0.00030
   0.00874   0.00234   0.08465   0.00090   0.00000   0.00000   0.00010   0.00010
   0.00000   0.03921   0.00098   0.00020   0.00020   0.00000   0.00000   0.00000
   0.00230   0.00828   0.01083   0.00120   0.00120   0.00002   0.00020   0.00030
   0.00250   0.00410   0.04240   0.00060   0.00030   0.00001   0.00020   0.00010
   0.00765   0.01544   0.02912   0.00190   0.00060   0.00000   0.00000   0.00020
   0.00708   0.00559   0.04758   0.00070   0.00010   0.00001   0.00000   0.00000
   0.02064   0.00354   0.07296   0.00260   0.00040   0.00001   0.00050   0.00010
   0.00222   0.00125   0.02556   0.00040   0.00040   0.00001   0.00010   0.00010
   0.00407   0.03511   0.09170   0.00060   0.00050   0.00001   0.00080   0.00010
   0.00000   0.03208   0.04964   0.00000   0.00020   0.00001   0.00000   0.00010
   0.01056   0.01220   0.01407   0.00100   0.00030   0.00001   0.00010   0.00010
   0.01364   0.02754   0.23709   0.00100   0.00010   0.00001   0.00040   0.00000
   0.00057   0.02773   0.00895   0.00070   0.00000   0.00000   0.00020   0.00000
   0.03531   0.05358   0.62848   0.00080   0.00060   0.00003   0.00010   0.00010
   0.05418   0.12121   0.01675   0.00930   0.00370   0.00167   0.00120   0.00050
   0.00000   0.02994   0.04108   0.00110   0.00080   0.00002   0.00030   0.00020
   0.00000   0.75441   0.00611   0.00020   0.00020   0.00001   0.00000   0.00000
   0.02089   0.03621   0.06438   0.00350   0.00040   0.00001   0.00110   0.00000
   0.01654   0.01727   0.05938   0.00010   0.00170   0.00002   0.00010   0.00040
   0.00839   0.00008   0.01259   0.00070   0.00020   0.00003   0.00010   0.00000
   0.00334   0.02034   0.04041   0.00090   0.00000   0.00000   0.00030   0.00000
   0.00263   0.00719   0.04085   0.00190   0.00130   0.00001   0.00040   0.00020
   0.00006   0.01287   0.08517   0.00130   0.00140   0.00000   0.00080   0.00030
   0.00000   0.05769   0.02961   0.00110   0.00510   0.00005   0.00030   0.00130
   0.01625   0.00681   0.22224   0.00160   0.00000   0.00004   0.00060   0.00010
   0.02998   0.00428   0.10078   0.00210   0.00090   0.00001   0.00060   0.00010
   0.00550   0.00172   0.07957   0.00040   0.00080   0.00001   0.00000   0.00010
   0.00405   0.02782   0.02572   0.00090   0.00090   0.00000   0.00020   0.00030
   0.01215   0.00942   0.06216   0.00030   0.00030   0.00001   0.00020   0.00010
   0.00261   0.00278   0.02996   0.00010   0.00010   0.00002   0.00000   0.00000
   0.01629   0.00137   0.12866   0.00140   0.00020   0.00003   0.00020   0.00010
   0.00929   0.00008   0.01196   0.00100   0.00010   0.00002   0.00040   0.00010
   0.02121   0.01191   0.03268   0.00040   0.00090   0.00003   0.00040   0.00020
   0.03820   0.05371   0.11024   0.00620   0.00330   0.00021   0.00100   0.00070
   0.00741   0.00539   0.10055   0.00050   0.00100   0.00004   0.00010   0.00010
   0.00550   0.02241   0.00261   0.00160   0.00020   0.00001   0.00080   0.00000
   0.00000   0.03069   0.01958   0.00010   0.00070   0.00003   0.00000   0.00010
   0.01613   0.00959   0.02040   0.00200   0.00070   0.00000   0.00040   0.00020
   0.02239   0.01133   0.00854   0.00410   0.00080   0.00002   0.00090   0.00030
   0.00306   0.00385   0.15495   0.00120   0.00170   0.00003   0.00010   0.00040
   0.00348   0.00087   0.02525   0.00050   0.00000   0.00000   0.00010   0.00010
   0.00642   0.01110   0.05773   0.00100   0.00040   0.00001   0.00020   0.00010
   0.03190   0.01396   0.14268   0.00060   0.00000   0.00000   0.00010   0.00010
   0.00121   0.00448   0.05103   0.00000   0.00030   0.00000   0.00010   0.00000
   0.00453   0.00521   0.05507   0.00080   0.00000   0.00001   0.00020   0.00000
   0.00282   0.00122   0.02800   0.00050   0.00010   0.00000   0.00010   0.00000
   0.00947   0.00831   0.13468   0.00090   0.00060   0.00001   0.00070   0.00010
   0.00653   0.01336   0.02769   0.00010   0.00020   0.00001   0.00010   0.00000
   0.00000   0.24077   0.06078   0.00150   0.00200   0.00017   0.00040   0.00060
   0.00000   0.06240   0.04568   0.00030   0.00030   0.00001   0.00010   0.00000
   0.01885   0.01470   0.03635   0.00130   0.00000   0.00002   0.00060   0.00010
   0.00388   0.00257   0.00526   0.00070   0.00080   0.00001   0.00020   0.00020
   0.05281   0.08534   0.15781   0.00020   0.00130   0.00033   0.00000   0.00080
   0.00553   0.02666   0.10109   0.00080   0.00010   0.00002   0.00050   0.00000
   0.03168   0.02974   0.01619   0.00270   0.00320   0.00009   0.00080   0.00070
   0.03211   0.04580   1.00477   0.00200   0.00350   0.00008   0.00160   0.00070
   0.20662   0.27417   0.16902   0.12130   0.00830   0.00583   0.03420   0.00270
   0.04033   0.10579   0.10159   0.00260   0.00070   0.00032   0.00080   0.00120
   0.00000   0.02070   0.05264   0.00020   0.00030   0.00001   0.00000   0.00010
   0.01721   0.02731   0.03198   0.00150   0.00010   0.00000   0.00040   0.00000
   0.00573   0.00527   0.01252   0.00190   0.00200   0.00002   0.00060   0.00050
